Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id
Josip Iličić,41270,Serie A,goal,high-left,35.48,64.17,6062778
Josip Iličić,41270,Serie A,goal,high-left,35.48,64.17,46124
Josip Iličić,41270,Serie A,goal,low-right,72.58,95.83,6062779
Josip Iličić,41270,Serie A,goal,low-right,72.58,95.83,46125
Josip Iličić,41270,Serie A,goal,low-left,30.65,94.67,6062780
Josip Iličić,41270,Serie A,goal,low-left,30.65,94.67,46126
Josip Iličić,41270,Serie A,goal,high-right,66.13,61.0,6062781
Josip Iličić,41270,Serie A,goal,high-right,66.13,61.0,46127
Josip Iličić,41270,Serie A,goal,low-right,74.19,94.67,6062782
Josip Iličić,41270,Serie A,goal,low-right,74.19,94.67,46128
Josip Iličić,41270,"UEFA Europa League, Knockout stage",miss,high,72.58,0.0,6062783
Josip Iličić,41270,"UEFA Europa League, Knockout stage",miss,high,72.58,0.0,46129
Josip Iličić,41270,Coppa Italia,goal,high-right,70.43,49.0,6062786
Josip Iličić,41270,Coppa Italia,miss,close-high,65.05,19.0,6062784
Josip Iličić,41270,Coppa Italia,goal,high-left,31.18,46.83,6062785
Josip Iličić,41270,Coppa Italia,goal,high-right,70.43,49.0,46132
Josip Iličić,41270,Coppa Italia,miss,close-high,65.05,19.0,46130
Josip Iličić,41270,Coppa Italia,goal,high-left,31.18,46.83,46131
Kasper Schmeichel,1076,,Not Available,,,,
Joachim Andersen,362682,Coupe de la Ligue,goal,high-centre,41.94,52.5,9953
Jannik Vestergaard,120538,FA Cup,goal,low-left,29.03,93.67,6045720
Jannik Vestergaard,120538,EFL Cup,goal,low-left,31.18,97.83,6045721
Jannik Vestergaard,120538,DFB Pokal,goal,high-left,28.49,57.83,6045722
Simon Kjær,21535,World Championship Qual. UEFA F,goal,high-right,65.05,47.33,5844
Simon Kjær,21535,"World Cup, Knockout stage",goal,high-right,60.75,46.17,6049023
Joakim Mæhle,842364,,Not Available,,,,
Andreas Christensen,186795,DFB Pokal,save,low-left,37.63,84.17,6046360
Mathias Jensen,799251,EFL Cup,goal,low-left,34.41,68.33,13453
Mathias Jensen,799251,EFL Cup,miss,close-high,74.73,12.0,13454
Mathias Jensen,799251,EFL Cup,goal,high-right,70.43,53.67,6044120
Thomas Delaney,66477,Copa del Rey,goal,low-right,69.35,91.5,25822
Rasmus Højlund,1086417,FA Cup,goal,low-right,70.97,85.17,6061243
Rasmus Højlund,1086417,Bundesliga,goal,low-centre,44.09,77.83,5381
Christian Eriksen,105734,FA Cup,goal,low-left,29.03,87.33,6061241
Christian Eriksen,105734,"UEFA Nations League, League A, Gr. 2",goal,high-centre,50.0,45.17,346
Christian Eriksen,105734,"UEFA Nations League, League A, Gr. 2",goal,high-left,29.03,56.83,345
Christian Eriksen,105734,"UEFA Nations League, League A, Gr. 2",goal,high-centre,50.54,62.0,347
Christian Eriksen,105734,EFL Cup,save,low-left,32.26,95.83,348
Christian Eriksen,105734,"European Championship, Qualification Group D",goal,low-right,64.52,69.33,350
Christian Eriksen,105734,"European Championship, Qualification Group D",goal,high-centre,53.76,48.33,349
Christian Eriksen,105734,"European Championship, Qualification Group D",goal,low-left,29.57,99.0,6044776
Christian Eriksen,105734,EFL Cup,goal,low-left,31.72,96.83,6044777
Christian Eriksen,105734,"UEFA Nations League, League B, Gr. 4",goal,low-right,61.29,68.33,6044778
Christian Eriksen,105734,"World Cup, Knockout stage",save,low-left,30.11,90.5,6044779
Christian Eriksen,105734,World Championship Qual. UEFA E,goal,low-left,31.72,71.5,6044780
Christian Eriksen,105734,World Championship Qual. UEFA E,goal,low-left,27.96,70.5,6044781
Christian Eriksen,105734,World Championship Qual. UEFA E,goal,low-left,29.03,97.83,6044782
Christian Eriksen,105734,World Championship Qual. UEFA E,save,low-left,34.41,77.83,6044783
Christian Eriksen,105734,"UEFA Europa League, Knockout stage",goal,low-right,74.19,97.83,6044784
Andreas Skov Olsen,888537,First Division A,goal,high-centre,40.32,48.33,6057462
Andreas Skov Olsen,888537,First Division A,miss,high,79.57,0.0,2821275
Andreas Skov Olsen,888537,First Division A,goal,low-right,69.89,76.83,527924
Andreas Skov Olsen,888537,Superligaen,goal,low-left,34.41,96.83,6044685
Andreas Skov Olsen,888537,Superligaen,goal,low-centre,43.55,89.5,6044686
Andreas Skov Olsen,888537,Superligaen,goal,high-right,72.04,62.0,6044687
Kasper Dolberg,795761,Pro League,goal,low-right,67.74,93.67,6057797
Kasper Dolberg,795761,Pro League,goal,low-left,27.42,91.5,3657692
Kasper Dolberg,795761,Pro League,goal,low-left,32.8,71.5,300789
Kasper Dolberg,795761,Ligue 1,goal,low-centre,54.84,72.5,25868
Kasper Dolberg,795761,Ligue 1,goal,low-centre,50.0,85.17,25869
Kasper Dolberg,795761,Ligue 1,goal,low-left,27.42,97.83,25870
Kasper Dolberg,795761,World Championship Qual. UEFA F,goal,low-left,34.95,96.83,25871
Kasper Dolberg,795761,Ligue 1,goal,low-left,31.18,94.67,25872
Kasper Dolberg,795761,KNVB beker,goal,low-right,63.98,84.17,6045101
Kasper Dolberg,795761,Eredivisie,goal,low-left,30.11,74.67,6045102
Kasper Dolberg,795761,Eredivisie,goal,high-right,67.74,64.17,6045103
Kasper Dolberg,795761,Eredivisie,save,low-left,38.71,99.0,6045104
Kasper Dolberg,795761,KNVB beker,goal,low-left,31.18,87.33,6045105
Kasper Dolberg,795761,Eredivisie,goal,high-right,67.2,63.0,6045106
Kasper Dolberg,795761,"UEFA Europa League, Knockout stage",goal,low-right,66.67,95.83,6045107
Mathias Jørgensen,930961,,Not Available,,,,
Mikkel Damsgaard,907072,EFL Cup,post,high,36.56,34.67,13452
Christian Nørgaard,135256,EFL Cup,goal,low-left,27.96,93.67,13437
Mads Hermansen,856640,,Not Available,,,,
Victor Kristiansen,1092409,,Not Available,,,,
Alexander Bah,850976,,Not Available,,,,
Jonas Wind,826069,Bundesliga,save,low-left,30.65,97.83,2193915
Jonas Wind,826069,Bundesliga,post,high,50.0,33.5,42875
Jonas Wind,826069,Superligaen,goal,high-left,31.18,59.83,3846
Jonas Wind,826069,Superligaen,miss,high,70.97,0.0,3847
Jonas Wind,826069,"UEFA Europa Conference League, Group F",goal,low-left,27.96,93.67,3848
Jonas Wind,826069,"UEFA Europa Conference League, Group F",goal,low-left,29.57,95.83,3849
Jonas Wind,826069,"UEFA Europa Conference League, Qualification",goal,high-centre,48.92,45.17,3850
Jonas Wind,826069,"Superligaen, Championship round",goal,high-left,28.49,63.0,3851
Jonas Wind,826069,"Superligaen, Championship round",goal,low-right,70.43,70.5,3852
Jonas Wind,826069,"Superligaen, Championship round",goal,low-right,68.82,67.33,3853
Jonas Wind,826069,Superligaen,goal,high-left,33.33,57.83,3854
Jonas Wind,826069,Superligaen,goal,low-right,64.52,96.83,3855
Jonas Wind,826069,Superligaen,goal,low-left,28.49,93.67,3856
Jonas Wind,826069,Superligaen,goal,low-left,29.03,69.33,3857
Jonas Wind,826069,Superligaen,goal,low-centre,50.54,92.67,3858
Jonas Wind,826069,Superligaen,goal,low-right,70.43,99.0,3859
Jonas Wind,826069,"UEFA Europa League, Knockout stage",goal,high-right,74.19,66.17,3860
Jonas Wind,826069,"Superligaen, Championship round",goal,low-left,32.8,96.83,3861
Jonas Wind,826069,"UEFA Champions League, Qualification",save,low-centre,52.15,73.33,6049266
Jonas Wind,826069,"UEFA Champions League, Qualification",goal,low-centre,52.15,71.33,6049267
Jonas Wind,826069,"UEFA Champions League, Qualification",goal,low-centre,50.54,68.5,6049268
Yussuf Poulsen,135264,DFB Pokal,goal,low-left,31.18,95.83,6048601
Morten Hjulmand,859917,"Bundesliga, Relegation Round",save,low-centre,55.38,95.83,18556
Frederik Rønnow,137692,,Not Available,,,,
Pierre-Emile Højbjerg,149593,EFL Cup,save,low-left,36.56,95.83,8810
Pierre-Emile Højbjerg,149593,"Euro, Group B",save,low-right,68.28,99.0,8811
Pierre-Emile Højbjerg,149593,EFL Cup,goal,low-left,27.96,96.83,8812
Pierre-Emile Højbjerg,149593,EFL Cup,goal,low-left,36.02,91.5,6044554
Pierre-Emile Højbjerg,149593,EFL Cup,goal,low-left,30.65,95.83,6044555
Anders Dreyer,809280,First Division A,goal,low-centre,56.45,89.5,5979298
Anders Dreyer,809280,First Division A,goal,high-right,64.52,62.0,6058221
Anders Dreyer,809280,First Division A,goal,high-right,70.97,56.83,6058222
Anders Dreyer,809280,Superligaen,goal,high-centre,50.0,59.83,10092
Anders Dreyer,809280,"UEFA Champions League, Qualification",goal,low-right,65.05,96.83,10093
Anders Dreyer,809280,Premier Liga,goal,high-centre,54.3,63.0,10094
Anders Dreyer,809280,Oddset Pokalen,goal,low-left,32.26,84.17,10095
Anders Dreyer,809280,Premiership,goal,low-left,26.34,96.5,6045096
Anders Dreyer,809280,Superligaen,save,low-right,69.35,94.67,6045097
Anders Dreyer,809280,Superligaen,goal,low-centre,56.99,94.67,6045098
Rasmus Kristensen,921789,"Bundesliga, Championship Round",miss,high,30.65,0.0,8918
Rasmus Kristensen,921789,OFB Cup,goal,low-centre,56.45,89.5,8919
Rasmus Kristensen,921789,Bundesliga,save,low-right,65.59,96.83,8920
Jacob Bruun Larsen,809276,Premier League,goal,low-left,26.34,73.67,6059535
Predrag Rajković,188107,,Not Available,,,,
Strahinja Pavlović,965893,OFB Cup,goal,low-left,34.95,85.17,3275922
Nemanja Stojić,1029781,,Not Available,,,,
Nikola Milenković,836168,Coppa Italia,goal,low-left,30.65,96.83,5226953
Nikola Milenković,836168,Coppa Italia,goal,high-left,39.78,53.67,4463139
Nemanja Maksimović,331449,,Not Available,,,,
Nemanja Gudelj,68332,UEFA Super Cup,post,high,69.35,34.67,619259
Nemanja Gudelj,68332,Copa del Rey,goal,low-left,25.81,95.83,25801
Nemanja Gudelj,68332,"European Championship, Qualification Playoff",goal,low-right,60.75,97.83,25802
Nemanja Gudelj,68332,Eredivisie,miss,high,33.33,0.0,6047664
Nemanja Gudelj,68332,Eredivisie,goal,low-left,27.96,81.0,6047665
Nemanja Gudelj,68332,Eredivisie,goal,low-right,72.58,86.33,6047666
Nemanja Gudelj,68332,Eredivisie,goal,low-right,69.89,70.5,6047667
Nemanja Gudelj,68332,KNVB beker,save,low-left,30.11,70.5,6047668
Dušan Vlahović,832208,Serie A,goal,low-right,68.28,84.17,6055929
Dušan Vlahović,832208,Serie A,save,low-left,29.57,92.67,4288838
Dušan Vlahović,832208,Serie A,save,low-centre,42.47,97.83,1212324
Dušan Vlahović,832208,Serie A,goal,low-left,29.57,99.0,746572
Dušan Vlahović,832208,"UEFA Europa League, Knockout stage",goal,high-centre,52.15,56.83,40890
Dušan Vlahović,832208,Serie A,post,left,22.04,69.33,40532
Dušan Vlahović,832208,Serie A,goal,low-right,71.51,68.33,36650
Dušan Vlahović,832208,Serie A,goal,low-centre,50.0,69.33,17954
Dušan Vlahović,832208,Serie A,save,low-centre,55.38,69.33,17955
Dušan Vlahović,832208,Serie A,goal,low-left,37.63,99.0,17956
Dušan Vlahović,832208,Serie A,goal,low-right,67.2,90.5,17957
Dušan Vlahović,832208,World Championship Qual. UEFA A,goal,low-right,70.97,87.33,17958
Dušan Vlahović,832208,Serie A,goal,low-centre,56.45,94.67,17959
Dušan Vlahović,832208,Serie A,goal,low-left,29.03,94.67,17961
Dušan Vlahović,832208,Serie A,goal,low-right,70.97,69.33,17960
Dušan Vlahović,832208,Serie A,goal,low-right,71.51,93.67,17962
Dušan Vlahović,832208,Serie A,goal,low-centre,49.46,67.33,17963
Dušan Vlahović,832208,Serie A,goal,low-left,32.8,96.83,17964
Dušan Vlahović,832208,Serie A,goal,low-right,74.19,69.33,17965
Dušan Vlahović,832208,Serie A,goal,low-centre,43.01,95.83,17966
Dušan Vlahović,832208,Serie A,goal,low-left,36.02,99.0,17967
Dušan Vlahović,832208,Serie A,goal,high-centre,55.38,56.83,17968
Luka Jović,319129,Serie A,save,low-left,29.03,93.67,6003
Luka Jović,319129,"European Championship, Qualification Playoff",goal,high-centre,43.01,61.0,6004
Luka Jović,319129,"UEFA Europa League, Knockout stage",goal,low-left,27.42,95.83,6049025
Luka Jović,319129,Bundesliga,goal,high-left,39.25,42.0,6049026
Aleksandar Mitrović,192144,King's Cup,goal,low-right,63.98,97.83,6062796
Aleksandar Mitrović,192144,Saudi Pro League,goal,high-centre,41.4,49.33,6062177
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,36.02,96.83,6061992
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-right,72.04,97.83,6060244
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,27.42,97.83,6057710
Aleksandar Mitrović,192144,Saudi Pro League,save,high-right,72.58,66.17,6057711
Aleksandar Mitrović,192144,AFC Champions League,goal,low-left,30.11,93.67,6057528
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,30.65,74.67,6056085
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-right,65.05,96.83,5553475
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-right,70.97,77.83,4905515
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-right,72.58,90.5,4535533
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,30.65,96.83,3368785
Aleksandar Mitrović,192144,King's Cup,goal,low-left,26.88,94.67,3206330
Aleksandar Mitrović,192144,Saudi Pro League,save,low-left,33.87,78.83,3085580
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,33.33,81.0,1554847
Aleksandar Mitrović,192144,Saudi Pro League,goal,low-left,38.17,76.83,1238662
Aleksandar Mitrović,192144,Premier League,save,low-right,69.35,92.67,45260
Aleksandar Mitrović,192144,Premier League,goal,high-left,36.56,58.83,43705
Aleksandar Mitrović,192144,Premier League,miss,close-left,16.13,88.5,33394
Aleksandar Mitrović,192144,Premier League,save,low-right,72.58,80.0,31934
Aleksandar Mitrović,192144,Premier League,goal,low-centre,48.92,93.67,12119
Aleksandar Mitrović,192144,Premier League,goal,low-right,60.75,93.67,12120
Aleksandar Mitrović,192144,Premier League,save,low-left,35.48,85.17,12121
Aleksandar Mitrović,192144,Premier League,goal,low-right,72.04,97.83,12122
Aleksandar Mitrović,192144,Championship,goal,low-left,28.49,89.5,12123
Aleksandar Mitrović,192144,Championship,goal,low-left,37.1,70.5,12124
Aleksandar Mitrović,192144,Championship,goal,low-left,26.88,95.83,12125
Aleksandar Mitrović,192144,Championship,goal,low-right,69.89,96.83,12126
Aleksandar Mitrović,192144,Championship,goal,low-left,27.96,87.33,12127
Aleksandar Mitrović,192144,Championship,goal,low-left,28.49,95.83,12128
Aleksandar Mitrović,192144,Championship,save,low-right,66.13,81.0,12129
Aleksandar Mitrović,192144,"European Championship, Qualification Playoff",save,low-right,70.43,88.33,12130
Aleksandar Mitrović,192144,Premier League,post,high,51.08,33.5,12131
Aleksandar Mitrović,192144,"UEFA Nations League, League B, Gr. 3",goal,low-right,70.43,83.17,12132
Aleksandar Mitrović,192144,Premier League,goal,low-left,33.87,96.83,12133
Aleksandar Mitrović,192144,Championship,goal,low-centre,40.86,76.83,12134
Aleksandar Mitrović,192144,Championship,goal,high-right,70.97,53.67,12135
Aleksandar Mitrović,192144,Championship,save,high-left,36.56,66.17,12136
Aleksandar Mitrović,192144,Championship,goal,low-left,27.42,80.0,12137
Aleksandar Mitrović,192144,Championship,goal,high-left,39.78,56.83,6051646
Aleksandar Mitrović,192144,Premier League,goal,low-left,32.8,97.83,6051647
Aleksandar Mitrović,192144,FA Cup,save,low-right,62.9,72.5,6051648
Aleksandar Mitrović,192144,"UEFA Nations League, League C, Gr. 4",miss,high,52.15,0.0,6051649
Aleksandar Mitrović,192144,"UEFA Nations League, League C, Gr. 4",goal,low-left,39.25,97.83,6051650
Aleksandar Mitrović,192144,FA Cup,save,low-left,38.17,97.83,6051651
Aleksandar Mitrović,192144,Premier League,goal,low-right,71.51,85.17,6051652
Aleksandar Mitrović,192144,Premier League,goal,low-right,68.28,99.0,6051653
Aleksandar Mitrović,192144,"UEFA Champions League, Group C",save,low-left,31.18,95.83,6061380
Dušan Tadić,38560,"UEFA Europa Conference League, Knockout stage",save,low-right,69.35,76.83,6061120
Dušan Tadić,38560,"UEFA Europa Conference League, Knockout stage",goal,low-right,67.74,96.83,6060854
Dušan Tadić,38560,"UEFA Europa Conference League, Knockout stage",goal,low-centre,52.69,73.67,6057644
Dušan Tadić,38560,Trendyol Süper Lig,goal,high-left,29.03,58.83,6042493
Dušan Tadić,38560,Trendyol Süper Lig,save,low-left,38.17,82.0,5194540
Dušan Tadić,38560,"UEFA Europa Conference League, Group H",post,right,77.42,89.5,4725130
Dušan Tadić,38560,Trendyol Süper Lig,save,low-left,34.41,68.33,4571117
Dušan Tadić,38560,Trendyol Süper Lig,goal,high-left,31.72,64.17,4571118
Dušan Tadić,38560,Trendyol Süper Lig,goal,low-right,70.97,78.83,4094629
Dušan Tadić,38560,Trendyol Süper Lig,goal,low-right,73.12,84.17,3418027
Dušan Tadić,38560,Trendyol Süper Lig,goal,low-left,30.65,91.5,3418026
Dušan Tadić,38560,Trendyol Süper Lig,goal,low-left,30.11,92.67,2446456
Dušan Tadić,38560,"UEFA Europa Conference League, Qualification Playoff",goal,low-centre,40.32,75.67,909289
Dušan Tadić,38560,Trendyol Süper Lig,save,low-right,67.2,85.17,6058819
Dušan Tadić,38560,"UEFA Europa Conference League, Qualification",goal,low-left,28.49,94.67,430995
Dušan Tadić,38560,Eredivisie,goal,low-left,30.65,99.0,43650
Dušan Tadić,38560,KNVB beker,goal,low-centre,50.54,77.83,43200
Dušan Tadić,38560,Eredivisie,goal,low-left,31.18,90.5,6058820
Dušan Tadić,38560,Eredivisie,goal,high-right,67.2,66.17,35986
Dušan Tadić,38560,KNVB beker,goal,high-right,64.52,47.33,32905
Dušan Tadić,38560,Eredivisie,goal,high-left,32.8,62.0,11966
Dušan Tadić,38560,Eredivisie,save,low-right,72.58,93.67,11967
Dušan Tadić,38560,Eredivisie,goal,low-right,69.35,99.0,11968
Dušan Tadić,38560,Eredivisie,goal,low-centre,44.09,78.83,11969
Dušan Tadić,38560,Eredivisie,goal,high-left,29.03,63.0,11970
Dušan Tadić,38560,Eredivisie,save,low-right,66.67,73.67,11971
Dušan Tadić,38560,Eredivisie,save,low-right,65.05,82.0,11972
Dušan Tadić,38560,Eredivisie,goal,low-right,71.51,90.5,11973
Dušan Tadić,38560,World Championship Qual. UEFA A,goal,high-right,67.74,63.0,11974
Dušan Tadić,38560,"UEFA Europa League, Knockout stage",save,low-centre,43.01,70.5,11975
Dušan Tadić,38560,Eredivisie,goal,low-left,30.65,77.83,11976
Dušan Tadić,38560,"UEFA Europa League, Knockout stage",goal,low-right,69.89,73.67,11977
Dušan Tadić,38560,Eredivisie,goal,low-right,69.35,74.67,11978
Dušan Tadić,38560,KNVB beker,goal,high-right,72.58,45.17,11979
Dušan Tadić,38560,Eredivisie,goal,high-centre,53.23,54.67,11980
Dušan Tadić,38560,"UEFA Europa League, Knockout stage",goal,low-left,37.63,84.17,11981
Dušan Tadić,38560,Eredivisie,goal,low-left,30.65,78.83,11982
Dušan Tadić,38560,"European Championship, Qualification Playoff",goal,high-centre,51.08,51.5,11983
Dušan Tadić,38560,Eredivisie,goal,high-right,67.74,65.17,11984
Dušan Tadić,38560,Eredivisie,goal,low-right,66.67,81.0,11985
Dušan Tadić,38560,"UEFA Champions League, Group D",goal,high-centre,55.91,61.0,11986
Dušan Tadić,38560,Eredivisie,goal,low-right,72.04,99.0,11987
Dušan Tadić,38560,Eredivisie,goal,high-right,71.51,55.67,11988
Dušan Tadić,38560,KNVB beker,goal,low-right,70.97,97.83,11989
Dušan Tadić,38560,"European Championship, Qualification Group B",goal,low-right,63.98,86.33,11990
Dušan Tadić,38560,Eredivisie,goal,low-right,63.98,95.83,6051270
Dušan Tadić,38560,Eredivisie,goal,high-right,70.97,57.83,6051271
Dušan Tadić,38560,"UEFA Champions League, Qualification",save,low-left,37.63,90.5,6051274
Dušan Tadić,38560,"UEFA Champions League, Qualification",goal,low-left,39.25,69.33,6051272
Dušan Tadić,38560,"UEFA Champions League, Qualification",goal,low-centre,54.3,75.67,6051273
Dušan Tadić,38560,Eredivisie,goal,high-left,37.1,57.83,6051275
Dušan Tadić,38560,Eredivisie,goal,low-right,69.89,91.5,6051276
Dušan Tadić,38560,Eredivisie,goal,low-right,66.13,74.67,6051278
Dušan Tadić,38560,Eredivisie,goal,low-right,69.35,82.0,6051277
